,year_film,year_ceremony,ceremony,category,film,winner,name
9895,1983,1984,56,writing (screenplay written directly for the screen),WarGames,False,Walter F. Parkes
9896,1984,1985,57,actor in a leading role,Amadeus,True,F. Murray Abraham
9897,1984,1985,57,actor in a leading role,Starman,False,Jeff Bridges
9898,1984,1985,57,actor in a leading role,Under the Volcano,False,Albert Finney
9899,1984,1985,57,actor in a leading role,Amadeus,False,Tom Hulce
9900,1984,1985,57,actor in a leading role,The Killing Fields,False,Sam Waterston
9901,1984,1985,57,actor in a supporting role,A Soldier's Story,False,Adolph Caesar
9902,1984,1985,57,actor in a supporting role,Places in the Heart,False,John Malkovich
9903,1984,1985,57,actor in a supporting role,The Karate Kid,False,Noriyuki 'Pat' Morita
9904,1984,1985,57,actor in a supporting role,The Killing Fields,True,Haing S. Ngor
9905,1984,1985,57,actor in a supporting role,"Greystoke: The Legend of Tarzan, Lord of the Apes",False,Ralph Richardson
9906,1984,1985,57,actress in a leading role,A Passage to India,False,Judy Davis
9907,1984,1985,57,actress in a leading role,Places in the Heart,True,Sally Field
9908,1984,1985,57,actress in a leading role,Country,False,Jessica Lange
9909,1984,1985,57,actress in a leading role,The Bostonians,False,Vanessa Redgrave
9910,1984,1985,57,actress in a leading role,The River,False,Sissy Spacek
9911,1984,1985,57,actress in a supporting role,A Passage to India,True,Peggy Ashcroft
9912,1984,1985,57,actress in a supporting role,The Natural,False,Glenn Close
9913,1984,1985,57,actress in a supporting role,Places in the Heart,False,Lindsay Crouse
9914,1984,1985,57,actress in a supporting role,Swing Shift,False,Christine Lahti
9915,1984,1985,57,actress in a supporting role,The Pope of Greenwich Village,False,Geraldine Page
9916,1984,1985,57,art direction,Amadeus,True,Patrizia Von Brandenstein
9917,1984,1985,57,art direction,Amadeus,True,Set Decoration:  Karel Cerny
9918,1984,1985,57,art direction,The Cotton Club,False,Richard Sylbert
9919,1984,1985,57,art direction,The Cotton Club,False,Set Decoration:  George Gaines
9920,1984,1985,57,art direction,The Cotton Club,False,Les Bloom
9921,1984,1985,57,art direction,The Natural,False,Angelo Graham
9922,1984,1985,57,art direction,The Natural,False,Mel Bourne
9923,1984,1985,57,art direction,The Natural,False,James J. Murakami
9924,1984,1985,57,art direction,The Natural,False,Speed Hopkins
9925,1984,1985,57,art direction,The Natural,False,Set Decoration:  Bruce Weintraub
9926,1984,1985,57,art direction,A Passage to India,False,John Box
9927,1984,1985,57,art direction,A Passage to India,False,Leslie Tomkins
9928,1984,1985,57,art direction,A Passage to India,False,Set Decoration:  Hugh Scaife
9929,1984,1985,57,art direction,2010,False,Albert Brenner
9930,1984,1985,57,art direction,2010,False,Set Decoration:  Rick Simpson
9931,1984,1985,57,cinematography,Amadeus,False,Miroslav Ondricek
9932,1984,1985,57,cinematography,The Killing Fields,True,Chris Menges
9933,1984,1985,57,cinematography,The Natural,False,Caleb Deschanel
9934,1984,1985,57,cinematography,A Passage to India,False,Ernest Day
9935,1984,1985,57,cinematography,The River,False,Vilmos Zsigmond
9936,1984,1985,57,costume design,Amadeus,True,Theodor Pistek
9937,1984,1985,57,costume design,The Bostonians,False,Jenny Beavan
9938,1984,1985,57,costume design,The Bostonians,False,John Bright
9939,1984,1985,57,costume design,A Passage to India,False,Judy Moorcroft
9940,1984,1985,57,costume design,Places in the Heart,False,Ann Roth
9941,1984,1985,57,costume design,2010,False,Patricia Norris
9942,1984,1985,57,directing,Amadeus,True,Milos Forman
9943,1984,1985,57,directing,Broadway Danny Rose,False,Woody Allen
9944,1984,1985,57,directing,The Killing Fields,False,Roland Joffé
9945,1984,1985,57,directing,A Passage to India,False,David Lean
9946,1984,1985,57,directing,Places in the Heart,False,Robert Benton
9947,1984,1985,57,documentary (feature),High Schools,False,Charles Guggenheim
9948,1984,1985,57,documentary (feature),High Schools,False,Nancy Sloss
9950,1984,1985,57,documentary (feature),In the Name of the People,False,Alex W. Drehsler
9951,1984,1985,57,documentary (feature),In the Name of the People,False,Frank Christopher
9953,1984,1985,57,documentary (feature),Marlene,False,Karel Dirka
9954,1984,1985,57,documentary (feature),Marlene,False,Zev Braun
9956,1984,1985,57,documentary (feature),Streetwise,False,Cheryl McCall
9958,1984,1985,57,documentary (feature),The Times of Harvey Milk,True,Robert Epstein
9959,1984,1985,57,documentary (feature),The Times of Harvey Milk,True,Richard Schmiechen
9961,1984,1985,57,documentary (short subject),The Children of Soong Ching Ling,False,Gary Bush
9962,1984,1985,57,documentary (short subject),The Children of Soong Ching Ling,False,Paul T.K. Lin
9964,1984,1985,57,documentary (short subject),Code Gray: Ethical Dilemmas in Nursing,False,Ben Achtenberg
9965,1984,1985,57,documentary (short subject),Code Gray: Ethical Dilemmas in Nursing,False,Joan Sawyer
9967,1984,1985,57,documentary (short subject),The Garden of Eden,False,Lawrence R. Hott
9968,1984,1985,57,documentary (short subject),The Garden of Eden,False,Roger M. Sherman
9970,1984,1985,57,documentary (short subject),Recollections of Pavlovsk,False,Irina Kalinina
9972,1984,1985,57,documentary (short subject),The Stone Carvers,True,Marjorie Hunt
9973,1984,1985,57,documentary (short subject),The Stone Carvers,True,Paul Wagner
9975,1984,1985,57,film editing,Amadeus,False,Nena Danevic
9976,1984,1985,57,film editing,Amadeus,False,Michael Chandler
9977,1984,1985,57,film editing,The Cotton Club,False,Barry Malkin
9978,1984,1985,57,film editing,The Cotton Club,False,Robert Q. Lovett
9979,1984,1985,57,film editing,The Killing Fields,True,Jim Clark
9980,1984,1985,57,film editing,A Passage to India,False,David Lean
9981,1984,1985,57,film editing,Romancing the Stone,False,Donn Cambern
9982,1984,1985,57,film editing,Romancing the Stone,False,Frank Morriss
9983,1984,1985,57,foreign language film,Beyond the Walls,False,Israel
9984,1984,1985,57,foreign language film,Camila,False,Argentina
9985,1984,1985,57,foreign language film,Dangerous Moves,True,Switzerland
9986,1984,1985,57,foreign language film,Double Feature,False,Spain
9987,1984,1985,57,foreign language film,Wartime Romance,False,Union of Soviet Socialist Republics
9988,1984,1985,57,makeup,Amadeus,True,Paul LeBlanc
9989,1984,1985,57,makeup,Amadeus,True,Dick Smith
9990,1984,1985,57,makeup,"Greystoke: The Legend of Tarzan, Lord of the Apes",False,Rick Baker
9991,1984,1985,57,makeup,"Greystoke: The Legend of Tarzan, Lord of the Apes",False,Paul Engelen
9992,1984,1985,57,makeup,2010,False,Michael Westmore
9993,1984,1985,57,music (original score),Indiana Jones and the Temple of Doom,False,John Williams
9994,1984,1985,57,music (original score),The Natural,False,Randy Newman
9995,1984,1985,57,music (original score),A Passage to India,True,Maurice Jarre
9996,1984,1985,57,music (original score),The River,False,John Williams
9997,1984,1985,57,music (original score),Under the Volcano,False,Alex North
9998,1984,1985,57,music (original song score),The Muppets Take Manhattan,False,Jeff Moss
9999,1984,1985,57,music (original song score),Purple Rain,True,Prince
10000,1984,1985,57,music (original song score),Songwriter,False,Kris Kristofferson
10001,1984,1985,57,music (original song),Against All Odds,False,Music
10002,1984,1985,57,music (original song),Against All Odds,False,Phil Collins
10003,1984,1985,57,music (original song),Footloose,False,Music
10004,1984,1985,57,music (original song),Footloose,False,Kenny Loggins
10005,1984,1985,57,music (original song),Footloose,False,Dean Pitchford
10006,1984,1985,57,music (original song),Ghostbusters,False,Music
10007,1984,1985,57,music (original song),Ghostbusters,False,Ray Parker Jr.
10009,1984,1985,57,music (original song),The Woman in Red,True,Music
10010,1984,1985,57,music (original song),The Woman in Red,True,Stevie Wonder
10011,1984,1985,57,music (original song),Footloose,False,Music
10012,1984,1985,57,music (original song),Footloose,False,Tom Snow
10013,1984,1985,57,music (original song),Footloose,False,Dean Pitchford
10014,1984,1985,57,best picture,Amadeus,True,Saul Zaentz
10016,1984,1985,57,best picture,The Killing Fields,False,David Puttnam
10018,1984,1985,57,best picture,A Passage to India,False,John Brabourne
10019,1984,1985,57,best picture,A Passage to India,False,Richard Goodwin
10021,1984,1985,57,best picture,Places in the Heart,False,Arlene Donovan
10023,1984,1985,57,best picture,A Soldier's Story,False,Norman Jewison
10024,1984,1985,57,best picture,A Soldier's Story,False,Ronald L. Schwary
10025,1984,1985,57,best picture,A Soldier's Story,False,Patrick Palmer
10027,1984,1985,57,short film (animated),Charade,True,Jon Minnis
10029,1984,1985,57,short film (animated),Doctor De Soto,False,Morton Schindel
10030,1984,1985,57,short film (animated),Doctor De Soto,False,Michael Sporn
10032,1984,1985,57,short film (animated),Paradise,False,Ishu Patel
10034,1984,1985,57,short film (live action),The Painted Door,False,Michael MacMillan
10035,1984,1985,57,short film (live action),The Painted Door,False,Janice L. Platt
10037,1984,1985,57,short film (live action),Tales of Meeting and Parting,False,Sharon Oreck
10038,1984,1985,57,short film (live action),Tales of Meeting and Parting,False,Lesli Linka Glatter
10040,1984,1985,57,short film (live action),Up,True,Mike Hoover
10042,1984,1985,57,sound,Amadeus,True,Mark Berger
10043,1984,1985,57,sound,Amadeus,True,Tom Scott
10044,1984,1985,57,sound,Amadeus,True,Todd Boekelheide
10045,1984,1985,57,sound,Amadeus,True,Chris Newman
10046,1984,1985,57,sound,Dune,False,Bill Varney
10047,1984,1985,57,sound,Dune,False,Steve Maslow
10048,1984,1985,57,sound,Dune,False,Kevin O'Connell
10049,1984,1985,57,sound,Dune,False,Nelson Stoll
10050,1984,1985,57,sound,A Passage to India,False,Graham V. Hartstone
10051,1984,1985,57,sound,A Passage to India,False,Nicolas Le Messurier
10052,1984,1985,57,sound,A Passage to India,False,Michael A. Carter
10053,1984,1985,57,sound,A Passage to India,False,John Mitchell
10054,1984,1985,57,sound,The River,False,Nick Alphin
10055,1984,1985,57,sound,The River,False,Robert Thirlwell
10056,1984,1985,57,sound,The River,False,Richard Portman
10057,1984,1985,57,sound,The River,False,David Ronne
10058,1984,1985,57,sound,2010,False,Michael J. Kohut
10059,1984,1985,57,sound,2010,False,Aaron Rochin
10060,1984,1985,57,sound,2010,False,Carlos De Larios
10061,1984,1985,57,sound,2010,False,Gene S. Cantamessa
10062,1984,1985,57,visual effects,Ghostbusters,False,Richard Edlund
10063,1984,1985,57,visual effects,Ghostbusters,False,John Bruno
10064,1984,1985,57,visual effects,Ghostbusters,False,Mark Vargo
10065,1984,1985,57,visual effects,Ghostbusters,False,Chuck Gaspar
10066,1984,1985,57,visual effects,Indiana Jones and the Temple of Doom,True,Dennis Muren
10067,1984,1985,57,visual effects,Indiana Jones and the Temple of Doom,True,Michael McAlister
10068,1984,1985,57,visual effects,Indiana Jones and the Temple of Doom,True,Lorne Peterson
10069,1984,1985,57,visual effects,Indiana Jones and the Temple of Doom,True,George Gibbs
10070,1984,1985,57,visual effects,2010,False,Richard Edlund
10071,1984,1985,57,visual effects,2010,False,Neil Krepela
10072,1984,1985,57,visual effects,2010,False,George Jenson
10073,1984,1985,57,visual effects,2010,False,Mark Stetson
10074,1984,1985,57,writing (screenplay based on material from another medium),Amadeus,True,Peter Shaffer
10075,1984,1985,57,writing (screenplay based on material from another medium),"Greystoke: The Legend of Tarzan, Lord of the Apes",False,P.H. Vazak
10076,1984,1985,57,writing (screenplay based on material from another medium),"Greystoke: The Legend of Tarzan, Lord of the Apes",False,Michael Austin
10077,1984,1985,57,writing (screenplay based on material from another medium),The Killing Fields,False,Bruce Robinson
10078,1984,1985,57,writing (screenplay based on material from another medium),A Passage to India,False,David Lean
10079,1984,1985,57,writing (screenplay based on material from another medium),A Soldier's Story,False,Charles Fuller
10080,1984,1985,57,writing (screenplay written directly for the screen),Beverly Hills Cop,False,Daniel Petrie Jr.
10082,1984,1985,57,writing (screenplay written directly for the screen),Beverly Hills Cop,False,Danilo Bach
10083,1984,1985,57,writing (screenplay written directly for the screen),Beverly Hills Cop,False,Daniel Petrie Jr.
10085,1984,1985,57,writing (screenplay written directly for the screen),Broadway Danny Rose,False,Woody Allen
10086,1984,1985,57,writing (screenplay written directly for the screen),El Norte,False,Gregory Nava
10087,1984,1985,57,writing (screenplay written directly for the screen),El Norte,False,Anna Thomas
10088,1984,1985,57,writing (screenplay written directly for the screen),Places in the Heart,True,Robert Benton
10089,1984,1985,57,writing (screenplay written directly for the screen),Splash,False,Lowell Ganz
10090,1984,1985,57,writing (screenplay written directly for the screen),Splash,False,Babaloo Mandel
10091,1984,1985,57,writing (screenplay written directly for the screen),Splash,False,Bruce Jay Friedman
10092,1984,1985,57,writing (screenplay written directly for the screen),Splash,False,Screen  Bruce Jay Friedman
10093,1984,1985,57,writing (screenplay written directly for the screen),Splash,False,Based on a story by Brian Grazer
10094,1985,1986,58,actor in a leading role,Witness,False,Harrison Ford
10095,1985,1986,58,actor in a leading role,Murphy's Romance,False,James Garner
10096,1985,1986,58,actor in a leading role,Kiss of the Spider Woman,True,William Hurt
10097,1985,1986,58,actor in a leading role,Prizzi's Honor,False,Jack Nicholson
10098,1985,1986,58,actor in a leading role,Runaway Train,False,Jon Voight
10099,1985,1986,58,actor in a supporting role,Cocoon,True,Don Ameche
10100,1985,1986,58,actor in a supporting role,Out of Africa,False,Klaus Maria Brandauer
10101,1985,1986,58,actor in a supporting role,Prizzi's Honor,False,William Hickey
10102,1985,1986,58,actor in a supporting role,Jagged Edge,False,Robert Loggia
10103,1985,1986,58,actor in a supporting role,Runaway Train,False,Eric Roberts
10104,1985,1986,58,actress in a leading role,Agnes of God,False,Anne Bancroft
10105,1985,1986,58,actress in a leading role,The Color Purple,False,Whoopi Goldberg
10106,1985,1986,58,actress in a leading role,Sweet Dreams,False,Jessica Lange
10107,1985,1986,58,actress in a leading role,The Trip to Bountiful,True,Geraldine Page
10108,1985,1986,58,actress in a leading role,Out of Africa,False,Meryl Streep
10109,1985,1986,58,actress in a supporting role,The Color Purple,False,Margaret Avery
10110,1985,1986,58,actress in a supporting role,Prizzi's Honor,True,Anjelica Huston
10111,1985,1986,58,actress in a supporting role,Twice in a Lifetime,False,Amy Madigan
10112,1985,1986,58,actress in a supporting role,Agnes of God,False,Meg Tilly
10113,1985,1986,58,actress in a supporting role,The Color Purple,False,Oprah Winfrey
10114,1985,1986,58,art direction,Brazil,False,Norman Garwood
10115,1985,1986,58,art direction,Brazil,False,Set Decoration:  Maggie Gray
10116,1985,1986,58,art direction,The Color Purple,False,J. Michael Riva
10117,1985,1986,58,art direction,The Color Purple,False,Robert W. Welch
10118,1985,1986,58,art direction,The Color Purple,False,Set Decoration:  Linda DeScenna
10119,1985,1986,58,art direction,Out of Africa,True,Stephen Grimes
10120,1985,1986,58,art direction,Out of Africa,True,Set Decoration:  Josie MacAvin
10121,1985,1986,58,art direction,Ran,False,Yoshiro Muraki
10122,1985,1986,58,art direction,Ran,False,Shinobu Muraki
10123,1985,1986,58,art direction,Witness,False,Stan Jolley
10124,1985,1986,58,art direction,Witness,False,Set Decoration:  John Anderson
10125,1985,1986,58,cinematography,The Color Purple,False,Allen Daviau
